unique_id,disbursement_date,loan_investment_amount,lender_insurance_premium,metro_type,LMI_type,revenue,full_time_employees,naics_code,jobs_created,lender_type_category,optional_primary_use_of_funds,optional_revenue_yr_confirmed,optional_stage,active_status,support_amount,FICO_Score,Loan_default_probabilities,Risk_Level,FICO_Class,Loan_Prediction
IN_2012_VCP_14,11/29/2012,843000.0,0.0,Metro,Non-LMI,9266694.0,35.0,541410,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Mezzanine,Yes,0.0,895,0.008209569,Low,Very Good,0
IN_2013_VCP_3,2/8/2013,2250000.0,0.0,Metro,Non-LMI,35148350.0,150.0,238210,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Mezzanine,Yes,0.0,895,0.008209569,Low,Very Good,0
IN_2013_VCP_4,2/20/2013,100000.0,0.0,Metro,Non-LMI,9082537.0,35.0,541410,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Mezzanine,Yes,0.0,895,0.008209569,Low,Very Good,0
IN_2013_CAP_7,3/1/2013,21000.0,500.0,Metro,Non-LMI,3200000.0,30.0,722511,0.0,Bank or Thrift,Purchase Equipment,2013.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
IN_2013_VCP_6,4/9/2013,400000.0,0.0,Metro,Non-LMI,499151.0,30.0,541840,10.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Mezzanine,Loss,0.0,884,0.02550126,Low,Very Good,0
IN_2013_VCP_8,5/23/2013,5136000.0,0.0,Metro,Non-LMI,8369974.0,243.0,561621,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Mezzanine,Yes,0.0,895,0.008209569,Low,Very Good,0
IN_2013_VCP_13,8/27/2013,226720.0,0.0,Non-Metro,LMI,2218545.0,25.0,336330,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
IN_2013_CAP_28,10/22/2013,25000.0,500.0,Metro,Non-LMI,1200000.0,49.0,722511,6.0,Bank or Thrift,Purchase Equipment,2013.0,Early Stage,Did not attempt to confirm operations,0.0,880,0.032355074,Low,Very Good,0
IN_2013_CAP_29,10/22/2013,25000.0,500.0,Metro,Non-LMI,1200000.0,49.0,722511,0.0,Bank or Thrift,Purchase Equipment,2013.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
IN_2013_CAP_30,10/22/2013,63188.0,947.82,Metro,Non-LMI,1600250.0,23.0,541618,5.0,Bank or Thrift,Purchase Equipment,2013.0,Early Stage,Did not attempt to confirm operations,0.0,898,0.0018659685,Low,Very Good,0
IN_2013_CAP_32,12/6/2013,300000.0,4500.0,Metro,Non-LMI,5910000.0,45.0,333514,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2013.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
IN_2014_CAP_43,4/21/2014,250000.0,3250.0,Metro,Non-LMI,4000000.0,16.0,332994,0.0,Bank or Thrift,Purchase Equipment,2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
IN_2014_CAP_46,5/12/2014,300000.0,4500.0,Metro,Non-LMI,3100000.0,29.0,238910,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,898,0.0018659685,Low,Very Good,0
IN_2014_VCP_7,5/30/2014,634998.0,0.0,Metro,Non-LMI,738503.0,16.5,524298,3.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Growth,Yes,0.0,802,0.16195582,Moderate,Very Good,0
IN_2014_VCP_8,6/4/2014,250000.0,0.0,Metro,Non-LMI,5073368.0,50.0,621399,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
IN_2014_CAP_58,10/30/2014,100000.0,2000.0,Metro,Non-LMI,4000000.0,16.0,332994,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
IN_2014_VCP_17,11/14/2014,300000.0,0.0,Metro,LMI,2092602.0,15.0,541620,10.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Mezzanine,Yes,0.0,884,0.02550126,Low,Very Good,0
IN_2014_CAP_67,12/29/2014,15000.0,525.0,Metro,Non-LMI,1100000.0,16.0,722511,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Loss,0.0,897,0.004147163,Low,Very Good,0
IN_2015_VCP_2,2/17/2015,240550.0,0.0,Metro,Non-LMI,228758.0,18.0,611710,6.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,485,0.69043744,High,Fair,1
IN_2015_VCP_4,3/6/2015,550000.0,0.0,Metro,Non-LMI,4109952.0,24.0,423440,7.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Mezzanine,Yes,0.0,846,0.08953183,Low,Very Good,0
IN_2015_VCP_6,5/6/2015,392700.0,0.0,Metro,Non-LMI,801000.0,37.0,511210,25.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,875,0.04132846,Low,Very Good,0
IN_2015_VCP_10,6/12/2015,200000.0,0.0,Metro,LMI,1479000.0,17.0,238120,2.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Mezzanine,Yes,0.0,895,0.008209569,Low,Very Good,0
IN_2015_CAP_15,6/19/2015,25000.0,875.0,Metro,Non-LMI,1100000.0,16.0,722511,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Loss,0.0,897,0.004147163,Low,Very Good,0
IN_2015_VCP_11,6/22/2015,300000.0,0.0,Metro,Non-LMI,738503.0,26.0,524298,7.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Growth,Yes,0.0,452,0.74583143,High,Fair,1
IN_2015_VCP_12,7/6/2015,2400000.0,0.0,Metro,Non-LMI,616846.0,27.0,541330,11.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,696,0.33934188,Moderate,Good,0
IN_2015_CAP_18,7/16/2015,40000.0,600.0,Metro,LMI,240000.0,15.0,453310,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
IN_2015_VCP_17,8/17/2015,225000.0,0.0,Metro,LMI,7449942.0,33.0,484122,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Mezzanine,Yes,0.0,895,0.008209569,Low,Very Good,0
IN_2015_VCP_21,9/28/2015,280000.0,0.0,Metro,Non-LMI,6991536.0,43.0,541511,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Growth,Yes,0.0,802,0.16195582,Moderate,Very Good,0
IN_2015_VCP_22,10/21/2015,800000.0,0.0,Metro,Non-LMI,2941977.0,74.0,622210,10.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Mezzanine,Yes,0.0,884,0.02550126,Low,Very Good,0
IN_2015_CAP_25,12/14/2015,45000.0,1575.0,Metro,Non-LMI,1100000.0,16.0,722511,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Loss,0.0,897,0.004147163,Low,Very Good,0
IN_2016_VCP_1,1/7/2016,450000.0,0.0,Metro,Non-LMI,5266236.0,24.0,423440,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Mezzanine,Yes,0.0,895,0.008209569,Low,Very Good,0
IN_2016_VCP_4,3/26/2016,1264400.0,0.0,Metro,Non-LMI,2868864.0,49.0,511210,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
IN_2016_VCP_7,4/26/2016,200000.0,0.0,Metro,Non-LMI,12552597.0,52.0,622210,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Mezzanine,Yes,0.0,895,0.008209569,Low,Very Good,0
IN_2016_CAP_7,5/13/2016,50000.0,750.0,Metro,Non-LMI,4100000.0,47.0,238910,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
IN_2016_CAP_8,5/20/2016,100000.0,1500.0,Metro,Non-LMI,4100000.0,47.0,238910,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
IN_2016_VCP_10,6/7/2016,212672.0,0.0,Metro,Non-LMI,3111095.0,121.0,621610,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Mezzanine,Yes,0.0,895,0.008209569,Low,Very Good,0
IN_2016_VCP_13,6/27/2016,950002.0,0.0,Metro,Non-LMI,830000.0,22.0,541613,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
IN_2016_CAP_12,9/8/2016,165000.0,3750.0,Non-Metro,Non-LMI,3073294.0,40.0,238220,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
IN_2016_CAP_15,9/14/2016,300000.0,5250.0,Metro,LMI,4000000.0,40.0,332813,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Did not attempt to confirm operations,0.0,897,0.004147163,Low,Very Good,0
IN_2016_VCP_21,10/12/2016,160000.0,0.0,Metro,Non-LMI,1475221.0,27.0,524298,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Growth,Yes,0.0,802,0.16195582,Moderate,Very Good,0
KS_2012_LPP_1,1/12/2012,8000000.0,0.0,Non-Metro,Non-LMI,5165755.0,18.0,454390,8.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,410,0.8153779,Very High,Fair,1
KS_2012_LPP_2,2/8/2012,12852843.0,0.0,Non-Metro,Non-LMI,7100000.0,19.0,112120,6.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,485,0.69043744,High,Fair,1
KS_2012_LPP_3,2/8/2012,12186938.0,0.0,Non-Metro,LMI,8500000.0,22.0,112120,4.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2010.0,Early Stage,Yes,0.0,859,0.068254545,Low,Very Good,0
KS_2012_VCP_3,7/3/2012,2073250.0,0.0,Non-Metro,LMI,2880426.0,26.0,332410,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Loss,0.0,802,0.16195582,Moderate,Very Good,0
KS_2012_LPP_8,8/16/2012,1698000.0,0.0,Metro,LMI,808100.0,30.0,484210,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,875,0.04132846,Low,Very Good,0
KS_2012_LPP_10,8/16/2012,1039860.0,0.0,Metro,LMI,12229000.0,45.0,332722,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
KS_2012_LPP_11,8/22/2012,704083.54,0.0,Metro,Non-LMI,2780000.0,17.0,336390,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
KS_2012_LPP_13,12/19/2012,3298000.0,0.0,Metro,Non-LMI,1861400.0,30.0,721110,0.0,Bank or Thrift,Purchase Real Estate,2014.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
KS_2012_LPP_16,12/31/2012,436000.0,0.0,Metro,Non-LMI,752159.0,25.0,237110,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Bankrupt,0.0,866,0.055246506,Low,Very Good,0
KS_2013_LPP_5,6/17/2013,741031.0,0.0,Non-Metro,LMI,5091550.0,24.0,523910,4.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,859,0.068254545,Low,Very Good,0
KS_2013_LPP_11,11/20/2013,8000000.0,0.0,Non-Metro,LMI,22562000.0,100.0,551112,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
KS_2013_VCP_5,12/5/2013,778521.0,0.0,Metro,Non-LMI,839000.0,24.0,722310,25.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,875,0.04132846,Low,Very Good,0
KS_2014_LPP_2,2/28/2014,1694950.0,0.0,Metro,Non-LMI,1158260.0,20.25,713950,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
KS_2014_LPP_6,6/10/2014,346896.0,0.0,Metro,Non-LMI,2946015.0,28.0,237110,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Bankrupt,0.0,866,0.055246506,Low,Very Good,0
KS_2014_VCP_1,6/10/2014,3750000.0,0.0,Metro,Non-LMI,1400000.0,16.0,541990,30.0,Loan Fund,"Wages, Working Capital, & Professional Services",2013.0,Early Stage,Yes,0.0,880,0.03302781,Low,Very Good,0
KS_2014_LPP_7,6/18/2014,1939000.0,0.0,Metro,Non-LMI,1604365.0,44.5,541219,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,875,0.04132846,Low,Very Good,0
KS_2014_LPP_8,7/21/2014,1471000.0,0.0,Metro,LMI,1383628.0,15.0,532490,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,866,0.055246506,Low,Very Good,0
KS_2014_LPP_9,7/23/2014,1165028.0,0.0,Non-Metro,Non-LMI,0.0,15.0,721110,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
KS_2014_LPP_11,9/24/2014,772000.0,0.0,Non-Metro,LMI,3600000.0,21.0,423910,10.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,626,0.4566288,Moderate,Good,0
KS_2014_LPP_15,11/26/2014,6500000.0,0.0,Metro,LMI,9530000.0,48.0,327390,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
KS_2015_LPP_1,1/23/2015,6754977.0,0.0,Metro,Non-LMI,3645000.0,15.0,312120,26.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,860,0.06650865,Low,Very Good,0
KS_2015_LPP_3,1/30/2015,3476400.0,0.0,Non-Metro,Non-LMI,9961700.0,65.0,311612,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2013.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
KS_2015_LPP_5,2/6/2015,1539000.0,0.0,Metro,Non-LMI,4296000.0,25.0,336413,13.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,711,0.31418076,Moderate,Very Good,0
KS_2015_VCP_3,8/6/2015,2345000.0,0.0,Metro,LMI,0.0,16.0,334111,40.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,774,0.20858665,Moderate,Very Good,0
KS_2016_LPP_1,4/17/2016,4750000.0,0.0,Metro,Non-LMI,0.0,20.0,212319,20.0,Bank or Thrift,Purchase Equipment,2016.0,Early Stage,Yes,0.0,878,0.03613066,Low,Very Good,0
KS_2016_LPP_5,8/4/2016,1199000.0,0.0,Metro,Non-LMI,24684489.0,15.0,441120,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,593,0.51065546,Moderate,Fair,1
KY_2012_CSP_2,4/5/2012,47500.0,0.0,Non-Metro,Non-LMI,1800000.0,27.0,237130,4.0,Loan Fund,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Yes,9500.0,859,0.068254545,Low,Very Good,0
KY_2012_CAP_1,7/9/2012,40000.0,600.0,Metro,Non-LMI,5571752.0,45.0,326199,13.0,Bank or Thrift,Purchase Equipment,2012.0,Early Stage,Yes,0.0,895,0.0067451973,Low,Very Good,0
KY_2012_CSP_12,12/30/2012,6100000.0,0.0,Metro,LMI,9000000.0,70.0,561421,100.0,Bank or Thrift,Fund Construction Costs,2012.0,Early Stage,Unknown,1000000.0,674,0.37592375,Moderate,Good,0
KY_2013_CSP_4,2/21/2013,500000.0,0.0,Non-Metro,LMI,7902361.0,66.0,334519,5.0,Loan Fund,"Wages, Working Capital, & Professional Services",2013.0,Early Stage,Yes,100000.0,866,0.055246506,Low,Very Good,0
KY_2013_CSP_11,7/10/2013,176610.0,0.0,Non-Metro,LMI,35000000.0,100.0,445110,4.0,Loan Fund,Purchase Equipment,2013.0,Early Stage,Yes,34800.0,859,0.068254545,Low,Very Good,0
KY_2013_CSP_12,10/11/2013,1300000.0,0.0,Metro,Non-LMI,1350417.0,44.0,624410,0.0,Bank or Thrift,Refinance,2013.0,Early Stage,Yes,250000.0,802,0.16195582,Moderate,Very Good,0
KY_2013_CSP_14,12/10/2013,1800000.0,0.0,Non-Metro,LMI,5787000.0,70.0,336612,15.0,Venture Capital Fund,Refinance,2013.0,Early Stage,Yes,250000.0,593,0.51065546,Moderate,Fair,1
KY_2014_CSP_5,3/11/2014,2245000.0,0.0,Non-Metro,LMI,25559148.0,115.0,336370,15.0,Bank or Thrift,Refinance,2014.0,Early Stage,Yes,449000.0,593,0.51065546,Moderate,Fair,1
KY_2014_CSP_15,8/1/2014,1000000.0,0.0,Metro,LMI,1793000.0,20.0,312120,12.0,Bank or Thrift,Purchase Equipment,2014.0,Early Stage,Yes,200000.0,780,0.1992509,Moderate,Very Good,0
KY_2014_CSP_22,11/18/2014,1200000.0,0.0,Non-Metro,LMI,17845399.0,230.0,334118,25.0,Venture Capital Fund,Purchase Equipment,2014.0,Early Stage,Yes,240000.0,875,0.04132846,Low,Very Good,0
KY_2014_CSP_27,12/18/2014,600000.0,0.0,Non-Metro,LMI,2659935.0,55.0,621111,29.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,120000.0,880,0.03302781,Low,Very Good,0
KY_2015_CSP_3,2/3/2015,1400000.0,0.0,Metro,Non-LMI,681457.0,42.0,722513,1.0,Bank or Thrift,Purchase Real Estate,2015.0,Early Stage,Yes,250000.0,802,0.16195582,Moderate,Very Good,0
KY_2015_CSP_4,2/6/2015,875000.0,0.0,Metro,Non-LMI,0.0,25.0,722511,25.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Yes,175000.0,875,0.04132846,Low,Very Good,0
KY_2015_CSP_10,2/27/2015,400000.0,0.0,Non-Metro,LMI,4978769.0,60.0,321918,20.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Yes,80000.0,878,0.03613066,Low,Very Good,0
KY_2015_CSP_11,3/19/2015,750000.0,0.0,Non-Metro,LMI,0.0,35.0,321918,17.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Yes,150000.0,828,0.119035356,Moderate,Very Good,0
KY_2015_CSP_15,4/20/2015,175000.0,0.0,Non-Metro,LMI,2841000.0,180.0,484121,5.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Yes,35000.0,866,0.055246506,Low,Very Good,0
KY_2015_CSP_16,4/20/2015,175000.0,0.0,Non-Metro,LMI,3471000.0,180.0,484121,5.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Yes,35000.0,866,0.055246506,Low,Very Good,0
KY_2015_CSP_20,5/15/2015,657000.0,0.0,Non-Metro,Non-LMI,760750.0,26.0,611110,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,131400.0,866,0.055246506,Low,Very Good,0
KY_2015_CSP_21,5/26/2015,500000.0,0.0,Metro,LMI,0.0,75.0,722511,75.0,Bank or Thrift,Purchase Real Estate,2015.0,Early Stage,Yes,100000.0,674,0.37592375,Moderate,Good,0
KY_2015_CSP_22,6/12/2015,250000.0,0.0,Metro,Non-LMI,2083901.0,26.0,238910,2.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Yes,50000.0,802,0.16195582,Moderate,Very Good,0
KY_2015_CSP_33,7/22/2015,350000.0,0.0,Non-Metro,Non-LMI,32800.0,64.0,445310,10.0,Bank or Thrift,Fund Construction Costs,2015.0,Early Stage,Yes,70000.0,626,0.4566288,Moderate,Good,0
KY_2015_CSP_34,7/22/2015,225000.0,0.0,Metro,LMI,0.0,16.0,722511,25.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Yes,45000.0,875,0.04132846,Low,Very Good,0
KY_2015_CSP_38,8/11/2015,1240000.0,0.0,Metro,Non-LMI,8765000.0,56.0,332710,0.0,Bank or Thrift,Refinance,2015.0,Early Stage,Yes,248000.0,802,0.16195582,Moderate,Very Good,0
KY_2015_CSP_39,8/27/2015,540000.0,0.0,Non-Metro,LMI,3597005.0,92.0,484121,4.0,Venture Capital Fund,Purchase Equipment,2015.0,Early Stage,Yes,108000.0,859,0.068254545,Low,Very Good,0
KY_2015_CSP_40,8/27/2015,270000.0,0.0,Non-Metro,LMI,3346284.0,92.0,484121,2.0,Venture Capital Fund,Purchase Equipment,2015.0,Early Stage,Yes,54000.0,802,0.16195582,Moderate,Very Good,0
KY_2015_CSP_43,10/13/2015,304500.0,0.0,Metro,Non-LMI,0.0,40.0,713120,40.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Yes,60000.0,774,0.20858665,Moderate,Very Good,0
KY_2015_CSP_47,10/21/2015,189009.0,0.0,Metro,Non-LMI,0.0,15.0,722511,0.0,Loan Fund,Fund Construction Costs,2015.0,Early Stage,Yes,37801.0,802,0.16195582,Moderate,Very Good,0
KY_2015_CSP_53,11/23/2015,1107905.79,0.0,Metro,Non-LMI,25296805.0,76.0,424470,0.0,Bank or Thrift,Refinance,2015.0,Early Stage,Yes,211543.0,802,0.16195582,Moderate,Very Good,0
KY_2015_CSP_54,12/1/2015,40000.0,0.0,Metro,LMI,1450000.0,32.0,722511,25.0,Bank or Thrift,Fund Construction Costs,2015.0,Early Stage,Yes,8000.0,875,0.04132846,Low,Very Good,0
KY_2015_CSP_55,12/1/2015,700000.0,0.0,Metro,Non-LMI,7643764.0,28.0,423860,2.0,Bank or Thrift,Refinance,2015.0,Early Stage,Yes,140000.0,802,0.16195582,Moderate,Very Good,0
KY_2016_CSP_3,1/12/2016,525000.0,0.0,Non-Metro,LMI,44200000.0,581.0,621420,0.0,Bank or Thrift,Purchase Real Estate,2016.0,Early Stage,Yes,105000.0,802,0.16195582,Moderate,Very Good,0
KY_2016_CSP_4,1/20/2016,170500.0,0.0,Metro,LMI,2162711.0,20.0,423990,5.0,Bank or Thrift,Refinance,2016.0,Early Stage,Yes,34100.0,866,0.055246506,Low,Very Good,0
KY_2016_CSP_13,4/5/2016,652500.0,0.0,Metro,Non-LMI,2235682.0,21.0,541110,3.0,Bank or Thrift,Purchase Real Estate,2016.0,Early Stage,Yes,72500.0,802,0.16195582,Moderate,Very Good,0
KY_2016_CSP_20,4/28/2016,1250000.0,0.0,Non-Metro,Non-LMI,4700000.0,34.0,721110,2.0,Bank or Thrift,Fund Construction Costs,2016.0,Early Stage,Yes,250000.0,802,0.16195582,Moderate,Very Good,0
KY_2016_CSP_21,5/10/2016,673000.0,0.0,Non-Metro,LMI,44200000.0,581.0,621420,13.0,Bank or Thrift,Purchase Real Estate,2016.0,Early Stage,Yes,134600.0,711,0.31418076,Moderate,Very Good,0
KY_2016_CSP_24,5/27/2016,418000.0,0.0,Non-Metro,Non-LMI,0.0,20.0,445110,3.0,Loan Fund,Purchase Equipment,2016.0,Early Stage,Yes,83600.0,802,0.16195582,Moderate,Very Good,0
KY_2016_CSP_25,5/27/2016,655000.0,0.0,Non-Metro,LMI,13887436.0,89.0,484121,4.0,Loan Fund,Purchase Equipment,2016.0,Early Stage,Yes,105000.0,859,0.068254545,Low,Very Good,0
KY_2016_CSP_26,5/27/2016,262000.0,0.0,Non-Metro,LMI,14927954.0,96.0,484121,0.0,Loan Fund,Purchase Equipment,2016.0,Early Stage,Yes,52400.0,802,0.16195582,Moderate,Very Good,0
KY_2016_CSP_41,11/14/2016,1000000.0,0.0,Non-Metro,LMI,44300208.0,648.0,621420,27.0,Bank or Thrift,Purchase Real Estate,2016.0,Early Stage,Yes,200000.0,779,0.20032266,Moderate,Very Good,0
KY_2016_CSP_42,11/28/2016,400000.0,0.0,Non-Metro,LMI,16500000.0,84.0,423990,70.0,Loan Fund,Purchase Equipment,2016.0,Early Stage,Yes,80000.0,674,0.37592375,Moderate,Good,0
KY_2016_CSP_43,12/9/2016,974000.0,0.0,Non-Metro,Non-LMI,10100000.0,62.0,713930,9.0,Bank or Thrift,Purchase Equipment,2016.0,Early Stage,Yes,194800.0,410,0.8153779,Very High,Fair,1
LA_2011_LGP_1,12/2/2011,1500000.0,0.0,Metro,Non-LMI,0.0,51.0,332813,48.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,"Attempted to confirm operations, but unable",1125000.0,860,0.065047815,Low,Very Good,0
LA_2012_LGP_3,5/18/2012,1500000.0,0.0,Metro,LMI,0.0,16.0,114111,16.0,Bank or Thrift,Fund Construction Costs,2012.0,Early Stage,Unknown,1125000.0,828,0.119035356,Moderate,Very Good,0
LA_2012_LGP_10,7/20/2012,899674.31,0.0,Metro,Non-LMI,2390000.0,34.0,327320,9.0,Bank or Thrift,Purchase Equipment,2012.0,Early Stage,Yes,674755.73,410,0.8153779,Very High,Fair,1
LA_2013_LGP_4,9/20/2013,425000.0,0.0,Non-Metro,Non-LMI,3000705.0,22.0,339950,5.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2013.0,Early Stage,Yes,318750.0,866,0.055246506,Low,Very Good,0
LA_2014_LGP_1,2/27/2014,3187500.0,0.0,Non-Metro,LMI,3012000.0,21.0,238310,29.0,Bank or Thrift,Purchase Real Estate,2014.0,Early Stage,Yes,1500000.0,880,0.03302781,Low,Very Good,0
LA_2014_VCP_3,6/11/2014,1800034.0,0.0,Metro,Non-LMI,584000.0,19.0,541519,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2017.0,Early Stage,Yes,0.0,802,0.16195582,Moderate,Very Good,0
LA_2014_LGP_4,7/7/2014,91024.0,0.0,Metro,Non-LMI,176169.0,15.0,562111,2.0,Bank or Thrift,Purchase Equipment,2017.0,Early Stage,Yes,68268.0,802,0.16195582,Moderate,Very Good,0
LA_2014_LGP_9,9/19/2014,47326.87,0.0,Metro,Non-LMI,176169.0,15.0,562111,2.0,Bank or Thrift,Purchase Equipment,2014.0,Early Stage,Yes,35494.5,802,0.16195582,Moderate,Very Good,0
LA_2014_LGP_10,9/26/2014,500000.0,0.0,Metro,LMI,153541.0,38.0,424460,10.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2017.0,Early Stage,Yes,262500.0,626,0.4566288,Moderate,Good,0
LA_2014_LGP_11,10/10/2014,2374000.0,0.0,Metro,Non-LMI,242661.0,23.0,445110,12.0,Bank or Thrift,Fund Construction Costs,2014.0,Early Stage,Yes,1500000.0,780,0.1992509,Moderate,Very Good,0
